First Reaction,Second Reaction,Second Reaction Author
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088134"",""R-HSA-4088134"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163010"",""R-HSA-163010"")","Lee, KS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088134"",""R-HSA-4088134"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156723"",""R-HSA-156723"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088134"",""R-HSA-4088134"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156673"",""R-HSA-156673"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088134"",""R-HSA-4088134"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2294590"",""R-HSA-2294590"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088134"",""R-HSA-4088134"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174174"",""R-HSA-174174"")","Lorca, T"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088134"",""R-HSA-4088134"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174119"",""R-HSA-174119"")","Lorca, T"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088134"",""R-HSA-4088134"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3002811"",""R-HSA-3002811"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088134"",""R-HSA-4088134"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-162657"",""R-HSA-162657"")","Lee, KS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088134"",""R-HSA-4088134"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156699"",""R-HSA-156699"")","Watanabe, N"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088134"",""R-HSA-4088134"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088130"",""R-HSA-4088130"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088141"",""R-HSA-4088141"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088024"",""R-HSA-4088024"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088152"",""R-HSA-4088152"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69604"",""R-HSA-69604"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088152"",""R-HSA-4088152"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69608"",""R-HSA-69608"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088152"",""R-HSA-4088152"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69199"",""R-HSA-69199"")","Joshi-Tope, G"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088152"",""R-HSA-4088152"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170158"",""R-HSA-170158"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088305"",""R-HSA-4088305"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2466068"",""R-HSA-2466068"")","Lee, KS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088305"",""R-HSA-4088305"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1638803"",""R-HSA-1638803"")","Lee, KS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088305"",""R-HSA-4088305"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380311"",""R-HSA-380311"")","Matthews, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4419948"",""R-HSA-4419948"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5195402"",""R-HSA-5195402"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5229194"",""R-HSA-5229194"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2995376"",""R-HSA-2995376"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5683792"",""R-HSA-5683792"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75809"",""R-HSA-75809"")","Sanchez, Y"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5683792"",""R-HSA-5683792"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69608"",""R-HSA-69608"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5683792"",""R-HSA-5683792"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-349426"",""R-HSA-349426"")","Matthews, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5693609"",""R-HSA-5693609"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6799246"",""R-HSA-6799246"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-606287"",""R-HSA-606287"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-606349"",""R-HSA-606349"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6799332"",""R-HSA-6799332"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69685"",""R-HSA-69685"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6803388"",""R-HSA-6803388"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6803411"",""R-HSA-6803411"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804879"",""R-HSA-6804879"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5633460"",""R-HSA-5633460"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-68913"",""R-HSA-68913"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-68960"",""R-HSA-68960"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-68917"",""R-HSA-68917"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176318"",""R-HSA-176318"")","Borowiec, JA"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69068"",""R-HSA-69068"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69053"",""R-HSA-69053"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69144"",""R-HSA-69144"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176175"",""R-HSA-176175"")","Borowiec, JA"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69144"",""R-HSA-69144"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912503"",""R-HSA-912503"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69144"",""R-HSA-69144"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69140"",""R-HSA-69140"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69144"",""R-HSA-69144"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174445"",""R-HSA-174445"")","Seidel, J"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69144"",""R-HSA-69144"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69142"",""R-HSA-69142"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69144"",""R-HSA-69144"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174451"",""R-HSA-174451"")","Seidel, J"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69199"",""R-HSA-69199"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69195"",""R-HSA-69195"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69891"",""R-HSA-69891"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5683735"",""R-HSA-5683735"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8848436"",""R-HSA-8848436"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8848414"",""R-HSA-8848414"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8852306"",""R-HSA-8852306"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8852298"",""R-HSA-8852298"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8852317"",""R-HSA-8852317"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2172194"",""R-HSA-2172194"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8852317"",""R-HSA-8852317"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2984226"",""R-HSA-2984226"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8852317"",""R-HSA-8852317"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156682"",""R-HSA-156682"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8852317"",""R-HSA-8852317"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3002798"",""R-HSA-3002798"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8852317"",""R-HSA-8852317"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2562526"",""R-HSA-2562526"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8852317"",""R-HSA-8852317"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8852324"",""R-HSA-8852324"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8852317"",""R-HSA-8852317"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156678"",""R-HSA-156678"")","Lee, KS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8852317"",""R-HSA-8852317"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-380272"",""R-HSA-380272"")","Matthews, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8852354"",""R-HSA-8852354"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8852331"",""R-HSA-8852331"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853444"",""R-HSA-8853444"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853496"",""R-HSA-8853496"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853444"",""R-HSA-8853444"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853429"",""R-HSA-8853429"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8854044"",""R-HSA-8854044"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853496"",""R-HSA-8853496"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8856945"",""R-HSA-8856945"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8856951"",""R-HSA-8856951"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8856951"",""R-HSA-8856951"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1363276"",""R-HSA-1363276"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8856951"",""R-HSA-8856951"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1363274"",""R-HSA-1363274"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8856951"",""R-HSA-8856951"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8856945"",""R-HSA-8856945"")","Jupe, S"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8942836"",""R-HSA-8942836"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9018017"",""R-HSA-9018017"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961619"",""R-HSA-8961619"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69005"",""R-HSA-69005"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961699"",""R-HSA-8961699"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163010"",""R-HSA-163010"")","Lee, KS"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961699"",""R-HSA-8961699"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174097"",""R-HSA-174097"")","Lorca, T"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961699"",""R-HSA-8961699"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174235"",""R-HSA-174235"")","Lorca, T"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961915"",""R-HSA-8961915"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176942"",""R-HSA-176942"")","Tye, BK"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8961952"",""R-HSA-8961952"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69299"",""R-HSA-69299"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8964525"",""R-HSA-8964525"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1363314"",""R-HSA-1363314"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8978926"",""R-HSA-8978926"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088309"",""R-HSA-4088309"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8978926"",""R-HSA-8978926"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088306"",""R-HSA-4088306"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8978926"",""R-HSA-8978926"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088307"",""R-HSA-4088307"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9007926"",""R-HSA-9007926"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9670114"",""R-HSA-9670114"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9007926"",""R-HSA-9007926"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9670101"",""R-HSA-9670101"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912389"",""R-HSA-912389"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912505"",""R-HSA-912505"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912429"",""R-HSA-912429"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176175"",""R-HSA-176175"")","Borowiec, JA"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912429"",""R-HSA-912429"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912503"",""R-HSA-912503"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912429"",""R-HSA-912429"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69140"",""R-HSA-69140"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912429"",""R-HSA-912429"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174445"",""R-HSA-174445"")","Seidel, J"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912429"",""R-HSA-912429"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912496"",""R-HSA-912496"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912496"",""R-HSA-912496"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-912503"",""R-HSA-912503"")","May, B"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9615945"",""R-HSA-9615945"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9615937"",""R-HSA-9615937"")","Gerace, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9615945"",""R-HSA-9615945"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9615901"",""R-HSA-9615901"")","Gerace, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9624893"",""R-HSA-9624893"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9624845"",""R-HSA-9624845"")","Gerace, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9647746"",""R-HSA-9647746"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9648114"",""R-HSA-9648114"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9659820"",""R-HSA-9659820"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2172666"",""R-HSA-2172666"")","Gallie, BL"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9659820"",""R-HSA-9659820"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69227"",""R-HSA-69227"")","Matthews, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668405"",""R-HSA-9668405"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668389"",""R-HSA-9668389"")","Gerace, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668415"",""R-HSA-9668415"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668395"",""R-HSA-9668395"")","Gerace, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668415"",""R-HSA-9668415"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668405"",""R-HSA-9668405"")","Gerace, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668415"",""R-HSA-9668415"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668398"",""R-HSA-9668398"")","Gerace, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668415"",""R-HSA-9668415"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668335"",""R-HSA-9668335"")","Gerace, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668415"",""R-HSA-9668415"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668389"",""R-HSA-9668389"")","Gerace, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668597"",""R-HSA-9668597"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174425"",""R-HSA-174425"")","Seidel, J"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668831"",""R-HSA-9668831"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668597"",""R-HSA-9668597"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9668831"",""R-HSA-9668831"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174425"",""R-HSA-174425"")","Seidel, J"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9670114"",""R-HSA-9670114"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9670149"",""R-HSA-9670149"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9686524"",""R-HSA-9686524"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9686521"",""R-HSA-9686521"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170044"",""R-HSA-170044"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170153"",""R-HSA-170153"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170044"",""R-HSA-170044"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170072"",""R-HSA-170072"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170159"",""R-HSA-170159"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69604"",""R-HSA-69604"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170159"",""R-HSA-170159"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69608"",""R-HSA-69608"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170159"",""R-HSA-170159"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69199"",""R-HSA-69199"")","Joshi-Tope, G"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170159"",""R-HSA-170159"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174110"",""R-HSA-174110"")","Pagano, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170159"",""R-HSA-170159"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170120"",""R-HSA-170120"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170159"",""R-HSA-170159"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170158"",""R-HSA-170158"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170161"",""R-HSA-170161"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174120"",""R-HSA-174120"")","Lorca, T"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170161"",""R-HSA-170161"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8852306"",""R-HSA-8852306"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174203"",""R-HSA-174203"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141437"",""R-HSA-141437"")","Yen, TJ"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174203"",""R-HSA-174203"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141429"",""R-HSA-141429"")","Yen, TJ"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174203"",""R-HSA-174203"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174088"",""R-HSA-174088"")","Lorca, T"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174203"",""R-HSA-174203"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174070"",""R-HSA-174070"")","Lorca, T"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187574"",""R-HSA-187574"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-188386"",""R-HSA-188386"")","Pagano, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187574"",""R-HSA-187574"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9018017"",""R-HSA-9018017"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187574"",""R-HSA-187574"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-188371"",""R-HSA-188371"")","Castro, A"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187574"",""R-HSA-187574"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-68944"",""R-HSA-68944"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187574"",""R-HSA-187574"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187948"",""R-HSA-187948"")","Pagano, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187574"",""R-HSA-187574"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-4088024"",""R-HSA-4088024"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187574"",""R-HSA-187574"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187937"",""R-HSA-187937"")","Pagano, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187574"",""R-HSA-187574"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9686521"",""R-HSA-9686521"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187574"",""R-HSA-187574"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-163096"",""R-HSA-163096"")","Seidel, J"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187948"",""R-HSA-187948"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-113503"",""R-HSA-113503"")",
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187948"",""R-HSA-187948"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174097"",""R-HSA-174097"")","Lorca, T"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2993898"",""R-HSA-2993898"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2473151"",""R-HSA-2473151"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2993898"",""R-HSA-2993898"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2468041"",""R-HSA-2468041"")","Orlic-Milacic, M"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3000335"",""R-HSA-3000335"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174209"",""R-HSA-174209"")","Lorca, T"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3000335"",""R-HSA-3000335"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174159"",""R-HSA-174159"")","Lorca, T"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804879"",""R-HSA-6804879"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-349455"",""R-HSA-349455"")","Matthews, L"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-69227"",""R-HSA-69227"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-187948"",""R-HSA-187948"")","Pagano, M"
