First Reaction,Second Reaction,Second Reaction Author
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167085"",""R-HSA-167085"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167117"",""R-HSA-167117"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167085"",""R-HSA-167085"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167118"",""R-HSA-167118"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167085"",""R-HSA-167085"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-168301"",""R-HSA-168301"")","Bortz, E"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167085"",""R-HSA-167085"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192832"",""R-HSA-192832"")","Bortz, E"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167085"",""R-HSA-167085"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192624"",""R-HSA-192624"")","Bortz, E"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167085"",""R-HSA-167085"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-192851"",""R-HSA-192851"")","Bortz, E"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167121"",""R-HSA-167121"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167113"",""R-HSA-167113"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167134"",""R-HSA-167134"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167121"",""R-HSA-167121"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167134"",""R-HSA-167134"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167477"",""R-HSA-167477"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167148"",""R-HSA-167148"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167076"",""R-HSA-167076"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167148"",""R-HSA-167148"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167090"",""R-HSA-167090"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167150"",""R-HSA-167150"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167076"",""R-HSA-167076"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167150"",""R-HSA-167150"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167090"",""R-HSA-167090"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167181"",""R-HSA-167181"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167077"",""R-HSA-167077"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167181"",""R-HSA-167181"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167072"",""R-HSA-167072"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167181"",""R-HSA-167181"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167196"",""R-HSA-167196"")","Rice, AP"
