Pathway,First Reaction,Second Reaction,Second Reaction Author
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445069"",""R-HSA-445069"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374686"",""R-HSA-374686"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374681"",""R-HSA-374681"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445089"",""R-HSA-445089"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-374683"",""R-HSA-374683"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445091"",""R-HSA-445091"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-373729"",""R-HSA-373729"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445091"",""R-HSA-445091"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-437243"",""R-HSA-437243"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445091"",""R-HSA-445091"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-447034"",""R-HSA-447034"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445091"",""R-HSA-445091"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-447030"",""R-HSA-447030"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-448958"",""R-HSA-448958"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-448957"",""R-HSA-448957"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-555065"",""R-HSA-555065"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-392749"",""R-HSA-392749"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985594"",""R-HSA-8985594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928651"",""R-HSA-3928651"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8985594"",""R-HSA-8985594"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928592"",""R-HSA-3928592"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8986083"",""R-HSA-8986083"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-204364"",""R-HSA-204364"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928578"",""R-HSA-3928578"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928588"",""R-HSA-3928588"")","Garapati, P V"
