Pathway,First Reaction,Second Reaction,Second Reaction Author
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855227"",""R-HSA-1855227"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-482621"",""R-HSA-482621"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855158"",""R-HSA-1855158"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71670"",""R-HSA-71670"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855158"",""R-HSA-1855158"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-482621"",""R-HSA-482621"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855223"",""R-HSA-1855223"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71670"",""R-HSA-71670"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855223"",""R-HSA-1855223"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-482621"",""R-HSA-482621"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855216"",""R-HSA-1855216"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71670"",""R-HSA-71670"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855216"",""R-HSA-1855216"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-482621"",""R-HSA-482621"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855219"",""R-HSA-1855219"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453358"",""R-HSA-453358"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855219"",""R-HSA-1855219"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453339"",""R-HSA-453339"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855219"",""R-HSA-1855219"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""R-HSA-372843"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855182"",""R-HSA-1855182"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71670"",""R-HSA-71670"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855182"",""R-HSA-1855182"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-482621"",""R-HSA-482621"")","D'Eustachio, P"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1855179"",""R-HSA-1855179"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71670"",""R-HSA-71670"")","D'Eustachio, P"
