Pathway,First Reaction,Second Reaction,Second Reaction Author
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1676162"",""R-HSA-1676162"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809720"",""R-HSA-6809720"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1676065"",""R-HSA-1676065"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1675795"",""R-HSA-1675795"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1676020"",""R-HSA-1676020"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1676204"",""R-HSA-1676204"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1675824"",""R-HSA-1675824"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1676114"",""R-HSA-1676114"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1676133"",""R-HSA-1676133"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1676005"",""R-HSA-1676005"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809944"",""R-HSA-6809944"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1675949"",""R-HSA-1675949"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1676203"",""R-HSA-1676203"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1676149"",""R-HSA-1676149"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1675836"",""R-HSA-1675836"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-199456"",""R-HSA-199456"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1676164"",""R-HSA-1676164"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809975"",""R-HSA-6809975"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809320"",""R-HSA-6809320"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1675988"",""R-HSA-1675988"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809325"",""R-HSA-6809325"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1676177"",""R-HSA-1676177"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1675994"",""R-HSA-1675994"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1676124"",""R-HSA-1676124"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809778"",""R-HSA-6809778"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809777"",""R-HSA-6809777"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9025995"",""R-HSA-9025995"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9025995"",""R-HSA-9025995"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975629"",""R-HSA-975629"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9025999"",""R-HSA-9025999"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9025999"",""R-HSA-9025999"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975629"",""R-HSA-975629"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9026007"",""R-HSA-9026007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9026007"",""R-HSA-9026007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975629"",""R-HSA-975629"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9020256"",""R-HSA-9020256"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9020256"",""R-HSA-9020256"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975629"",""R-HSA-975629"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9020278"",""R-HSA-9020278"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9020278"",""R-HSA-9020278"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975629"",""R-HSA-975629"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9020262"",""R-HSA-9020262"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9020262"",""R-HSA-9020262"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975629"",""R-HSA-975629"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9026757"",""R-HSA-9026757"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-977333"",""R-HSA-977333"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9026927"",""R-HSA-9026927"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-977333"",""R-HSA-977333"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9026912"",""R-HSA-9026912"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-977333"",""R-HSA-977333"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9026917"",""R-HSA-9026917"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9026917"",""R-HSA-9026917"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975629"",""R-HSA-975629"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9024881"",""R-HSA-9024881"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9024881"",""R-HSA-9024881"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975629"",""R-HSA-975629"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9020255"",""R-HSA-9020255"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9020255"",""R-HSA-9020255"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975629"",""R-HSA-975629"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9020277"",""R-HSA-9020277"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9020277"",""R-HSA-9020277"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975629"",""R-HSA-975629"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9024983"",""R-HSA-9024983"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9024983"",""R-HSA-9024983"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975629"",""R-HSA-975629"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027625"",""R-HSA-9027625"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027625"",""R-HSA-9027625"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975629"",""R-HSA-975629"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027531"",""R-HSA-9027531"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027531"",""R-HSA-9027531"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975629"",""R-HSA-975629"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027562"",""R-HSA-9027562"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027562"",""R-HSA-9027562"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975629"",""R-HSA-975629"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027631"",""R-HSA-9027631"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027631"",""R-HSA-9027631"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975629"",""R-HSA-975629"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027598"",""R-HSA-9027598"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027598"",""R-HSA-9027598"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975629"",""R-HSA-975629"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027600"",""R-HSA-9027600"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027600"",""R-HSA-9027600"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975629"",""R-HSA-975629"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027632"",""R-HSA-9027632"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9027632"",""R-HSA-9027632"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975629"",""R-HSA-975629"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-164651"",""R-HSA-164651"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1614665"",""R-HSA-1614665"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71849"",""R-HSA-71849"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-977348"",""R-HSA-977348"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9012036"",""R-HSA-9012036"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9012036"",""R-HSA-9012036"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975629"",""R-HSA-975629"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174401"",""R-HSA-174401"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1614631"",""R-HSA-1614631"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174401"",""R-HSA-174401"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1614567"",""R-HSA-1614567"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174391"",""R-HSA-174391"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-947535"",""R-HSA-947535"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174391"",""R-HSA-174391"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5603114"",""R-HSA-5603114"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-947535"",""R-HSA-947535"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5603114"",""R-HSA-5603114"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-176606"",""R-HSA-176606"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1247922"",""R-HSA-1247922"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-947514"",""R-HSA-947514"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1247922"",""R-HSA-1247922"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-947499"",""R-HSA-947499"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1247922"",""R-HSA-1247922"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1614591"",""R-HSA-1614591"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1247922"",""R-HSA-1247922"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1614645"",""R-HSA-1614645"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1247922"",""R-HSA-1247922"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1614614"",""R-HSA-1614614"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1247910"",""R-HSA-1247910"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-947514"",""R-HSA-947514"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1247910"",""R-HSA-1247910"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-947499"",""R-HSA-947499"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1247910"",""R-HSA-1247910"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1614591"",""R-HSA-1614591"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1247910"",""R-HSA-1247910"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1614645"",""R-HSA-1614645"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1247910"",""R-HSA-1247910"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1614614"",""R-HSA-1614614"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174394"",""R-HSA-174394"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1247935"",""R-HSA-1247935"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-977333"",""R-HSA-977333"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1247935"",""R-HSA-1247935"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174367"",""R-HSA-174367"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5692232"",""R-HSA-5692232"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5692232"",""R-HSA-5692232"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975629"",""R-HSA-975629"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936442"",""R-HSA-8936442"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-977348"",""R-HSA-977348"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141202"",""R-HSA-141202"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9640316"",""R-HSA-9640316"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141186"",""R-HSA-141186"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9640316"",""R-HSA-9640316"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-141200"",""R-HSA-141200"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9640316"",""R-HSA-9640316"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5692283"",""R-HSA-5692283"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5692283"",""R-HSA-5692283"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975629"",""R-HSA-975629"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2161506"",""R-HSA-2161506"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2161538"",""R-HSA-2161538"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-965067"",""R-HSA-965067"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-965019"",""R-HSA-965019"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9640316"",""R-HSA-9640316"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3204311"",""R-HSA-3204311"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9640316"",""R-HSA-9640316"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-965079"",""R-HSA-965079"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9640316"",""R-HSA-9640316"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-197271"",""R-HSA-197271"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-977348"",""R-HSA-977348"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-197271"",""R-HSA-197271"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-977333"",""R-HSA-977333"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8939959"",""R-HSA-8939959"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-977348"",""R-HSA-977348"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3095901"",""R-HSA-3095901"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5223313"",""R-HSA-5223313"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200681"",""R-HSA-200681"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6801342"",""R-HSA-6801342"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6808496"",""R-HSA-6808496"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6808496"",""R-HSA-6808496"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975629"",""R-HSA-975629"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200651"",""R-HSA-200651"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1614524"",""R-HSA-1614524"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200644"",""R-HSA-200644"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200644"",""R-HSA-200644"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975629"",""R-HSA-975629"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-197958"",""R-HSA-197958"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200711"",""R-HSA-200711"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198824"",""R-HSA-198824"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-977348"",""R-HSA-977348"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-196950"",""R-HSA-196950"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1497855"",""R-HSA-1497855"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9640302"",""R-HSA-9640302"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389540"",""R-HSA-389540"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-804969"",""R-HSA-804969"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389540"",""R-HSA-389540"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975629"",""R-HSA-975629"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71732"",""R-HSA-71732"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781011"",""R-HSA-3781011"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3781018"",""R-HSA-3781018"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70592"",""R-HSA-70592"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-977333"",""R-HSA-977333"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70479"",""R-HSA-70479"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70482"",""R-HSA-70482"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-977348"",""R-HSA-977348"")","Stephan, R"
Metabolism,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70482"",""R-HSA-70482"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""R-HSA-1237160"")","Stephan, R"
