Pathway,First Reaction,Second Reaction,Second Reaction Author
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389963"",""R-HSA-389963"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389972"",""R-HSA-389972"")","Matthews, L"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389970"",""R-HSA-389970"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389980"",""R-HSA-389980"")","Matthews, L"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389974"",""R-HSA-389974"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389969"",""R-HSA-389969"")","Matthews, L"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389974"",""R-HSA-389974"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389955"",""R-HSA-389955"")","Matthews, L"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389974"",""R-HSA-389974"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389964"",""R-HSA-389964"")","Matthews, L"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389974"",""R-HSA-389974"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389963"",""R-HSA-389963"")","Matthews, L"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389974"",""R-HSA-389974"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389978"",""R-HSA-389978"")","Matthews, L"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-390453"",""R-HSA-390453"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-390470"",""R-HSA-390470"")","Matthews, L"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-390453"",""R-HSA-390453"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-391266"",""R-HSA-391266"")","Matthews, L"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-390453"",""R-HSA-390453"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-389970"",""R-HSA-389970"")","Matthews, L"
Metabolism of proteins,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-72619"",""R-HSA-72619"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-156808"",""R-HSA-156808"")","Matthews, L"
