PathwayName,Event,RelationType,InputReaction
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-73805
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-73810
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-73812
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-73814
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-73580
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-5694494
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-434382
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-164377
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-1855153
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-1855172
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-1855169
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-1855197
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-1475422
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-1497853
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-202111
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-174391
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-73577
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-73792
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-109671
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-73599
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-73598
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-109903
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-73632
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-8954327
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-73548
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-110145
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-73788
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-110138
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-73647
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-6806877
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-504054
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-482619
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-70599
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-5603114
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-200681
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-200711
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-197958
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-70577
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-200326
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-200318
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-2408540
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-2408525
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-2408551
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-8959510
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-2408507
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-2408526
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-2408546
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-6786245
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-197235
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-8869607
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-8869606
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-8869633
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-8869627
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-8939959
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-197198
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-197271
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-8942575
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-8959719
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-6799495
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-191414
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-191422
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-191380
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-174389
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-174392
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-71802
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-163773
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-917979
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-2993814
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-2993799
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-2993802
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-2993447
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-997381
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-196761
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-964958
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-964970
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-964962
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-947531
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-947538
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-3095901
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-5223313
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-6801342
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-196773
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-196754
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-196753
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-196857
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-199203
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-196929
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-196964
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-4167511
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-71735
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-429016
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-174394
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-174367
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-1247935
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-194153
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-193362
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-159425
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-193424
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-193407
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-193743
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-193711
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-192137
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-193401
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-193766
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-193727
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-5679041
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-9661417
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-265682
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-381607
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-399978
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-163676
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-1855194
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-1855216
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-1855182
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-1855227
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-1855179
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-1855223
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-1855162
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-1855193
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-1855158
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-163416
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-163418
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-429698
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-429714
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-428214
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-428273
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-1638845
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-200555
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-75848
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-5695957
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-548843
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-201035
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-389652
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-200423
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-75851
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-8876889
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-8873929
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-8871373
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-1675866
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-2162096
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-2162092
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-2161506
Metabolism,R-HSA-75126,Shared entity relation,R-HSA-2161538
Metabolism,R-HSA-6786257,Shared entity relation,R-HSA-6788912
Metabolism,R-HSA-6786257,Shared entity relation,R-HSA-71732
Metabolism,R-HSA-6786257,Shared entity relation,null
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-73548
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-70467
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-453342
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-111742
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-8866405
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-111804
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-9014741
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-111751
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-9014766
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1675773
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1676109
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1675776
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1675810
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1676145
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1676134
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1676048
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1676082
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1675780
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1676185
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1675883
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1483004
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1675813
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-75887
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1483222
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-5662466
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-70420
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-70333
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-70349
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-70486
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-70355
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-71588
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-71541
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-453337
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-8955844
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1676168
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1675939
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1676206
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1675974
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1675921
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1675961
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1675928
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1675910
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1676024
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-70606
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-74220
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-109624
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-73805
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-73810
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-73812
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-73814
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-73580
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-5694494
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-434382
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-164377
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1855153
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1855172
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1855169
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1855197
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1475422
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1497853
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-202111
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-174391
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-73577
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-73792
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-109671
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-73599
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-73598
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-109903
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-73632
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-8954327
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-73635
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-110145
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-73788
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-110138
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-73647
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-6806877
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-504054
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-482619
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-70599
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-5603114
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-200681
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-200711
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-197958
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-70577
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-200326
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-200318
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-2408540
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-2408525
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-2408551
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-8959510
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-2408507
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-2408526
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-2408546
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-6786245
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-197235
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-8869607
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-8869606
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-8869633
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-8869627
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-8939959
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-197198
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-197271
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-8942575
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-8959719
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-6799495
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-191414
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-191422
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-191380
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-174389
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-174392
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-71802
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-163773
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-917979
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-2993814
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-2993799
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-2993802
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-2993447
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-997381
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-196761
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-964958
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-964970
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-964962
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-947531
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-947538
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-3095901
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-5223313
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-6801342
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-196773
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-196754
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-196753
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-196857
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-199203
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-196929
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-196964
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-4167511
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-71735
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-429016
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-174394
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-174367
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1247935
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-194153
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-193362
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-159425
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-193424
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-193407
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-193743
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-193711
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-192137
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-193401
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-193766
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-193727
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-5679041
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-9661417
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-265682
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-381607
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-399978
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-163676
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1855194
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1855216
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1855182
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1855227
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1855179
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1855223
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1855162
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1855193
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1855158
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-163416
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-163418
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-429698
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-429714
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-428214
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-428273
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1638845
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-200555
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-75848
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-5695957
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-548843
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-201035
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-389652
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-200423
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-75851
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-8876889
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-8873929
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-8871373
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-1675866
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-2162096
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-2162092
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-2161506
Metabolism,R-HSA-75125,Shared entity relation,R-HSA-2161538
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-70467
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-453342
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-111742
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-8866405
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-111804
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-9014741
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-111751
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-9014766
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1675773
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1676109
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1675776
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1675810
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1676145
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1676134
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1676048
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1676082
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1675780
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1676185
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1675883
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1483004
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1675813
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-75887
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1483222
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-5662466
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-70420
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-70333
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-70349
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-70486
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-70355
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-71588
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-71541
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-453337
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-8955844
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1676168
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1675939
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1676206
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1675974
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1675921
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1675961
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1675928
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1675910
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1676024
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-70606
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-74220
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-109624
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-73805
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-73810
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-73812
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-73814
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-73580
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-5694494
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-434382
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-164377
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1855153
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1855172
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1855169
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1855197
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1475422
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-1497853
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-202111
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-174391
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-73577
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-73792
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-109671
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-73599
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-73598
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-109903
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-73632
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-8954327
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-73635
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-73548
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-110145
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-73788
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-110138
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-73647
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-6806877
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-504054
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-482619
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-70599
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-5603114
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-200681
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-200711
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-197958
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-70577
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-200326
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-200318
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-2408540
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-2408525
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-2408551
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-8959510
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-2408507
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-2408526
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-2408546
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-6786245
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-197235
Metabolism,R-HSA-110133,Shared entity relation,R-HSA-8869607
