PathwayName,Event,RelationType,PrecedingEventCurated
Metabolism,R-HSA-196125,Preceding Event Relation,R-HSA-193101
Metabolism,R-HSA-194130,Preceding Event Relation,R-HSA-194153
Metabolism,R-HSA-193362,Preceding Event Relation,R-HSA-194079
Metabolism,R-HSA-193362,Preceding Event Relation,R-HSA-194121
Metabolism,R-HSA-193362,Preceding Event Relation,R-HSA-192315
Metabolism,R-HSA-193362,Preceding Event Relation,R-HSA-159431
Metabolism,R-HSA-193362,Preceding Event Relation,R-HSA-194083
Metabolism,R-HSA-193362,Preceding Event Relation,R-HSA-194130
Metabolism,R-HSA-194083,Preceding Event Relation,R-HSA-194153
Metabolism,R-HSA-5340195,Preceding Event Relation,null
Metabolism,R-HSA-159425,Preceding Event Relation,R-HSA-194130
Metabolism,R-HSA-159431,Preceding Event Relation,R-HSA-159425
Metabolism,R-HSA-194187,Preceding Event Relation,R-HSA-5340195
Metabolism,R-HSA-5340251,Preceding Event Relation,null
Metabolism,R-HSA-194153,Preceding Event Relation,R-HSA-194187
Metabolism,R-HSA-194121,Preceding Event Relation,R-HSA-194153
Metabolism,R-HSA-194079,Preceding Event Relation,R-HSA-194153
Metabolism,R-HSA-8873850,Preceding Event Relation,null
Metabolism,R-HSA-192065,Preceding Event Relation,R-HSA-5340195
Metabolism,R-HSA-8867667,Preceding Event Relation,null
Metabolism,R-HSA-8868402,Preceding Event Relation,null
Metabolism,R-HSA-193533,Preceding Event Relation,R-HSA-193508
Metabolism,R-HSA-193535,Preceding Event Relation,R-HSA-193369
Metabolism,R-HSA-193407,Preceding Event Relation,R-HSA-193519
Metabolism,R-HSA-191999,Preceding Event Relation,R-HSA-192010
Metabolism,R-HSA-193401,Preceding Event Relation,R-HSA-191971
Metabolism,R-HSA-192312,Preceding Event Relation,R-HSA-192341
Metabolism,R-HSA-192056,Preceding Event Relation,R-HSA-192325
Metabolism,R-HSA-192315,Preceding Event Relation,R-HSA-192312
Metabolism,R-HSA-192315,Preceding Event Relation,R-HSA-193491
Metabolism,R-HSA-193460,Preceding Event Relation,R-HSA-193497
Metabolism,R-HSA-193399,Preceding Event Relation,R-HSA-193385
Metabolism,R-HSA-192054,Preceding Event Relation,R-HSA-192042
Metabolism,R-HSA-193393,Preceding Event Relation,R-HSA-193537
Metabolism,R-HSA-192051,Preceding Event Relation,R-HSA-5340195
Metabolism,R-HSA-193452,Preceding Event Relation,R-HSA-193482
Metabolism,R-HSA-193455,Preceding Event Relation,R-HSA-192331
Metabolism,R-HSA-193455,Preceding Event Relation,R-HSA-193763
Metabolism,R-HSA-193519,Preceding Event Relation,R-HSA-193460
Metabolism,R-HSA-193385,Preceding Event Relation,R-HSA-192341
Metabolism,R-HSA-192042,Preceding Event Relation,R-HSA-191999
Metabolism,R-HSA-192042,Preceding Event Relation,R-HSA-193832
Metabolism,R-HSA-193508,Preceding Event Relation,R-HSA-193535
Metabolism,R-HSA-193508,Preceding Event Relation,R-HSA-193736
Metabolism,R-HSA-192036,Preceding Event Relation,R-HSA-192067
Metabolism,R-HSA-192033,Preceding Event Relation,R-HSA-192097
Metabolism,R-HSA-192097,Preceding Event Relation,R-HSA-192051
Metabolism,R-HSA-192160,Preceding Event Relation,R-HSA-192033
Metabolism,R-HSA-191971,Preceding Event Relation,R-HSA-192054
Metabolism,R-HSA-192157,Preceding Event Relation,R-HSA-192097
Metabolism,R-HSA-193369,Preceding Event Relation,R-HSA-193452
Metabolism,R-HSA-193497,Preceding Event Relation,R-HSA-193393
Metabolism,R-HSA-193497,Preceding Event Relation,R-HSA-193808
Metabolism,R-HSA-192341,Preceding Event Relation,R-HSA-193455
Metabolism,R-HSA-193424,Preceding Event Relation,R-HSA-193519
Metabolism,R-HSA-193491,Preceding Event Relation,R-HSA-193533
Metabolism,R-HSA-192335,Preceding Event Relation,R-HSA-192056
Metabolism,R-HSA-192137,Preceding Event Relation,R-HSA-191971
Metabolism,R-HSA-192331,Preceding Event Relation,R-HSA-192335
Metabolism,R-HSA-193482,Preceding Event Relation,R-HSA-193407
Metabolism,R-HSA-193482,Preceding Event Relation,R-HSA-193424
Metabolism,R-HSA-192010,Preceding Event Relation,R-HSA-192036
Metabolism,R-HSA-192325,Preceding Event Relation,R-HSA-193401
Metabolism,R-HSA-192325,Preceding Event Relation,R-HSA-192137
Metabolism,R-HSA-193537,Preceding Event Relation,R-HSA-192160
Metabolism,R-HSA-192067,Preceding Event Relation,R-HSA-192157
Metabolism,R-HSA-193789,Preceding Event Relation,R-HSA-192178
Metabolism,R-HSA-192061,Preceding Event Relation,null
Metabolism,R-HSA-193727,Preceding Event Relation,R-HSA-193722
Metabolism,R-HSA-193787,Preceding Event Relation,R-HSA-193774
Metabolism,R-HSA-193786,Preceding Event Relation,R-HSA-193737
Metabolism,R-HSA-193722,Preceding Event Relation,R-HSA-193713
Metabolism,R-HSA-193781,Preceding Event Relation,R-HSA-193755
Metabolism,R-HSA-193780,Preceding Event Relation,R-HSA-193787
Metabolism,R-HSA-193719,Preceding Event Relation,R-HSA-193792
Metabolism,R-HSA-193713,Preceding Event Relation,R-HSA-193780
Metabolism,R-HSA-193776,Preceding Event Relation,R-HSA-192061
Metabolism,R-HSA-193715,Preceding Event Relation,R-HSA-193758
Metabolism,R-HSA-192178,Preceding Event Relation,R-HSA-193767
Metabolism,R-HSA-193709,Preceding Event Relation,R-HSA-193789
Metabolism,R-HSA-193711,Preceding Event Relation,R-HSA-193786
Metabolism,R-HSA-193774,Preceding Event Relation,R-HSA-193781
Metabolism,R-HSA-193767,Preceding Event Relation,R-HSA-193776
Metabolism,R-HSA-193766,Preceding Event Relation,R-HSA-193722
Metabolism,R-HSA-193761,Preceding Event Relation,R-HSA-193727
Metabolism,R-HSA-193761,Preceding Event Relation,R-HSA-193766
Metabolism,R-HSA-193763,Preceding Event Relation,R-HSA-193761
Metabolism,R-HSA-193758,Preceding Event Relation,R-HSA-193746
Metabolism,R-HSA-193753,Preceding Event Relation,R-HSA-193711
Metabolism,R-HSA-193753,Preceding Event Relation,R-HSA-193743
Metabolism,R-HSA-193755,Preceding Event Relation,R-HSA-193709
Metabolism,R-HSA-193746,Preceding Event Relation,R-HSA-193789
Metabolism,R-HSA-193743,Preceding Event Relation,R-HSA-193786
Metabolism,R-HSA-193737,Preceding Event Relation,R-HSA-193719
Metabolism,R-HSA-193736,Preceding Event Relation,R-HSA-193753
Metabolism,R-HSA-193792,Preceding Event Relation,R-HSA-193715
Metabolism,R-HSA-193824,Preceding Event Relation,R-HSA-193816
Metabolism,R-HSA-193808,Preceding Event Relation,R-HSA-193841
Metabolism,R-HSA-193841,Preceding Event Relation,R-HSA-193824
Metabolism,R-HSA-193812,Preceding Event Relation,R-HSA-192123
Metabolism,R-HSA-191972,Preceding Event Relation,R-HSA-5340195
Metabolism,R-HSA-193845,Preceding Event Relation,R-HSA-193816
Metabolism,R-HSA-192123,Preceding Event Relation,null
Metabolism,R-HSA-193816,Preceding Event Relation,R-HSA-191972
Metabolism,R-HSA-193800,Preceding Event Relation,R-HSA-193821
Metabolism,R-HSA-193832,Preceding Event Relation,R-HSA-193800
Metabolism,R-HSA-193801,Preceding Event Relation,R-HSA-193812
Metabolism,R-HSA-193821,Preceding Event Relation,R-HSA-193845
Metabolism,R-HSA-191983,Preceding Event Relation,null
Metabolism,R-HSA-191422,Preceding Event Relation,R-HSA-191380
Metabolism,R-HSA-191352,Preceding Event Relation,R-HSA-191323
Metabolism,R-HSA-194678,Preceding Event Relation,R-HSA-191366
Metabolism,R-HSA-191414,Preceding Event Relation,R-HSA-191422
Metabolism,R-HSA-5250531,Preceding Event Relation,R-HSA-196417
Metabolism,R-HSA-6807055,Preceding Event Relation,R-HSA-6807053
Metabolism,R-HSA-6807053,Preceding Event Relation,R-HSA-6807052
Metabolism,R-HSA-6807052,Preceding Event Relation,R-HSA-6807064
Metabolism,R-HSA-6807064,Preceding Event Relation,R-HSA-194632
Metabolism,R-HSA-194674,Preceding Event Relation,R-HSA-194678
Metabolism,R-HSA-194669,Preceding Event Relation,R-HSA-194689
Metabolism,R-HSA-191405,Preceding Event Relation,R-HSA-191303
Metabolism,R-HSA-191402,Preceding Event Relation,R-HSA-191405
Metabolism,R-HSA-196402,Preceding Event Relation,R-HSA-195664
Metabolism,R-HSA-195664,Preceding Event Relation,R-HSA-195690
Metabolism,R-HSA-196417,Preceding Event Relation,R-HSA-196402
Metabolism,R-HSA-195690,Preceding Event Relation,R-HSA-194632
Metabolism,R-HSA-194718,Preceding Event Relation,R-HSA-194669
Metabolism,R-HSA-191323,Preceding Event Relation,R-HSA-8848215
Metabolism,R-HSA-191322,Preceding Event Relation,R-HSA-191382
Metabolism,R-HSA-191380,Preceding Event Relation,R-HSA-191352
Metabolism,R-HSA-191382,Preceding Event Relation,R-HSA-191414
Metabolism,R-HSA-194641,Preceding Event Relation,R-HSA-194698
Metabolism,R-HSA-194641,Preceding Event Relation,R-HSA-194674
Metabolism,R-HSA-194642,Preceding Event Relation,R-HSA-194641
Metabolism,R-HSA-8848215,Preceding Event Relation,null
Metabolism,R-HSA-194632,Preceding Event Relation,R-HSA-194718
Metabolism,R-HSA-194698,Preceding Event Relation,R-HSA-194678
Metabolism,R-HSA-191303,Preceding Event Relation,R-HSA-191322
Metabolism,R-HSA-191366,Preceding Event Relation,R-HSA-191299
Metabolism,R-HSA-194689,Preceding Event Relation,R-HSA-194642
Metabolism,R-HSA-191299,Preceding Event Relation,R-HSA-191402
Metabolism,R-HSA-8952137,Preceding Event Relation,null
Metabolism,R-HSA-2065550,Preceding Event Relation,R-HSA-2065549
Metabolism,R-HSA-1655851,Preceding Event Relation,R-HSA-1655842
Metabolism,R-HSA-2065549,Preceding Event Relation,R-HSA-1655851
Metabolism,R-HSA-1655834,Preceding Event Relation,R-HSA-1655825
Metabolism,R-HSA-2317531,Preceding Event Relation,null
Metabolism,R-HSA-1655825,Preceding Event Relation,null
Metabolism,R-HSA-2317530,Preceding Event Relation,null
Metabolism,R-HSA-1655842,Preceding Event Relation,R-HSA-1655834
Metabolism,R-HSA-2065539,Preceding Event Relation,R-HSA-1655831
Metabolism,R-HSA-1655846,Preceding Event Relation,R-HSA-2426157
Metabolism,R-HSA-1655847,Preceding Event Relation,R-HSA-2426163
Metabolism,R-HSA-1655844,Preceding Event Relation,R-HSA-2426151
Metabolism,R-HSA-1655845,Preceding Event Relation,R-HSA-2426160
Metabolism,R-HSA-1655843,Preceding Event Relation,R-HSA-2426148
Metabolism,R-HSA-1655852,Preceding Event Relation,R-HSA-2426164
Metabolism,R-HSA-1655850,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1655850,Preceding Event Relation,R-HSA-2426146
Metabolism,R-HSA-1655848,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1655848,Preceding Event Relation,R-HSA-2426150
Metabolism,R-HSA-2065966,Preceding Event Relation,R-HSA-2065539
Metabolism,R-HSA-1655849,Preceding Event Relation,R-HSA-6800052
Metabolism,R-HSA-2426162,Preceding Event Relation,R-HSA-2065539
Metabolism,R-HSA-1655823,Preceding Event Relation,R-HSA-2426152
Metabolism,R-HSA-2426163,Preceding Event Relation,R-HSA-2065539
Metabolism,R-HSA-2426160,Preceding Event Relation,R-HSA-2065539
Metabolism,R-HSA-2426161,Preceding Event Relation,R-HSA-2065539
Metabolism,R-HSA-6800052,Preceding Event Relation,R-HSA-2065539
Metabolism,R-HSA-2426164,Preceding Event Relation,R-HSA-2065539
Metabolism,R-HSA-1655830,Preceding Event Relation,R-HSA-2426153
Metabolism,R-HSA-2426154,Preceding Event Relation,R-HSA-2065539
Metabolism,R-HSA-2426155,Preceding Event Relation,R-HSA-2065539
Metabolism,R-HSA-1655828,Preceding Event Relation,R-HSA-2426154
Metabolism,R-HSA-2426152,Preceding Event Relation,R-HSA-2065539
Metabolism,R-HSA-2426153,Preceding Event Relation,R-HSA-2065539
Metabolism,R-HSA-1655826,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1655826,Preceding Event Relation,R-HSA-2426162
Metabolism,R-HSA-2426158,Preceding Event Relation,R-HSA-2065539
Metabolism,R-HSA-1655827,Preceding Event Relation,R-HSA-2426155
Metabolism,R-HSA-1655824,Preceding Event Relation,R-HSA-2426147
Metabolism,R-HSA-2426156,Preceding Event Relation,R-HSA-2065550
Metabolism,R-HSA-2426157,Preceding Event Relation,R-HSA-2065539
Metabolism,R-HSA-2426146,Preceding Event Relation,R-HSA-2065539
Metabolism,R-HSA-1655839,Preceding Event Relation,R-HSA-2426156
Metabolism,R-HSA-2426147,Preceding Event Relation,R-HSA-2065539
Metabolism,R-HSA-1655836,Preceding Event Relation,R-HSA-2426144
Metabolism,R-HSA-2426144,Preceding Event Relation,R-HSA-2065539
Metabolism,R-HSA-1655837,Preceding Event Relation,R-HSA-2426158
Metabolism,R-HSA-2426150,Preceding Event Relation,R-HSA-2065539
Metabolism,R-HSA-1655835,Preceding Event Relation,R-HSA-2426149
Metabolism,R-HSA-2426151,Preceding Event Relation,R-HSA-2065539
Metabolism,R-HSA-1655832,Preceding Event Relation,R-HSA-2426161
Metabolism,R-HSA-2426148,Preceding Event Relation,R-HSA-2065539
Metabolism,R-HSA-1655833,Preceding Event Relation,R-HSA-2065966
Metabolism,R-HSA-2426149,Preceding Event Relation,R-HSA-2065539
Metabolism,R-HSA-1655831,Preceding Event Relation,R-HSA-2065550
Metabolism,R-HSA-8856630,Preceding Event Relation,null
Metabolism,R-HSA-8857686,Preceding Event Relation,null
Metabolism,R-HSA-8858270,Preceding Event Relation,null
Metabolism,R-HSA-8862380,Preceding Event Relation,null
Metabolism,R-HSA-74177,Preceding Event Relation,R-HSA-73920
Metabolism,R-HSA-73920,Preceding Event Relation,null
Metabolism,R-HSA-74181,Preceding Event Relation,R-HSA-74177
Metabolism,R-HSA-6788597,Preceding Event Relation,null
Metabolism,R-HSA-74180,Preceding Event Relation,R-HSA-73918
Metabolism,R-HSA-5694494,Preceding Event Relation,R-HSA-5696457
Metabolism,R-HSA-8875071,Preceding Event Relation,null
Metabolism,R-HSA-73912,Preceding Event Relation,R-HSA-74180
Metabolism,R-HSA-73916,Preceding Event Relation,R-HSA-8875071
Metabolism,R-HSA-5696457,Preceding Event Relation,null
Metabolism,R-HSA-73918,Preceding Event Relation,R-HSA-73916
Metabolism,R-HSA-400183,Preceding Event Relation,R-HSA-400204
Metabolism,R-HSA-400143,Preceding Event Relation,R-HSA-400183
Metabolism,R-HSA-400204,Preceding Event Relation,R-HSA-879724
Metabolism,R-HSA-1592238,Preceding Event Relation,R-HSA-1592245
Metabolism,R-HSA-1989745,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1989747,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1989746,Preceding Event Relation,R-HSA-5340195
Metabolism,R-HSA-1989749,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1989748,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1989751,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1989750,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1801587,Preceding Event Relation,R-HSA-5663264
Metabolism,R-HSA-1989753,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1989752,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1989755,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1989754,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1989757,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1989756,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-879724,Preceding Event Relation,R-HSA-5663156
Metabolism,R-HSA-1989759,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1989758,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1989761,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1989760,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1989762,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1989765,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1989764,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1989767,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1989768,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1989771,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1368065,Preceding Event Relation,R-HSA-5663246
Metabolism,R-HSA-1989770,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1989773,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1989772,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1989775,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-560473,Preceding Event Relation,R-HSA-381309
Metabolism,R-HSA-1989774,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1989777,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1989776,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-560517,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-560517,Preceding Event Relation,R-HSA-381309
Metabolism,R-HSA-1989779,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-1989778,Preceding Event Relation,R-HSA-400143
Metabolism,R-HSA-428664,Preceding Event Relation,null
Metabolism,R-HSA-429694,Preceding Event Relation,R-HSA-429730
Metabolism,R-HSA-6808464,Preceding Event Relation,null
Metabolism,R-HSA-428273,Preceding Event Relation,R-HSA-428696
Metabolism,R-HSA-429683,Preceding Event Relation,null
Metabolism,R-HSA-5692261,Preceding Event Relation,null
Metabolism,R-HSA-428214,Preceding Event Relation,R-HSA-428664
Metabolism,R-HSA-8959462,Preceding Event Relation,null
Metabolism,R-HSA-428205,Preceding Event Relation,null
Metabolism,R-HSA-428259,Preceding Event Relation,null
Metabolism,R-HSA-429730,Preceding Event Relation,null
Metabolism,R-HSA-429732,Preceding Event Relation,null
Metabolism,R-HSA-428260,Preceding Event Relation,null
Metabolism,R-HSA-428262,Preceding Event Relation,null
Metabolism,R-HSA-429798,Preceding Event Relation,null
Metabolism,R-HSA-428185,Preceding Event Relation,null
Metabolism,R-HSA-428696,Preceding Event Relation,null
Metabolism,R-HSA-428123,Preceding Event Relation,null
Metabolism,R-HSA-429786,Preceding Event Relation,null
Metabolism,R-HSA-428701,Preceding Event Relation,null
Metabolism,R-HSA-428127,Preceding Event Relation,null
Metabolism,R-HSA-5693761,Preceding Event Relation,null
Metabolism,R-HSA-428690,Preceding Event Relation,null
Metabolism,R-HSA-429714,Preceding Event Relation,null
Metabolism,R-HSA-428681,Preceding Event Relation,null
Metabolism,R-HSA-5696080,Preceding Event Relation,R-HSA-428681
Metabolism,R-HSA-429699,Preceding Event Relation,null
Metabolism,R-HSA-429698,Preceding Event Relation,null
Metabolism,R-HSA-428676,Preceding Event Relation,null
Metabolism,R-HSA-428231,Preceding Event Relation,null
Metabolism,R-HSA-1640164,Preceding Event Relation,null
Metabolism,R-HSA-1605797,Preceding Event Relation,null
Metabolism,R-HSA-1606564,Preceding Event Relation,R-HSA-1606807
Metabolism,R-HSA-8857662,Preceding Event Relation,null
Metabolism,R-HSA-5340320,Preceding Event Relation,null
Metabolism,R-HSA-1605736,Preceding Event Relation,R-HSA-1605632
Metabolism,R-HSA-1606312,Preceding Event Relation,R-HSA-1605724
Metabolism,R-HSA-1606312,Preceding Event Relation,R-HSA-1605736
Metabolism,R-HSA-1606839,Preceding Event Relation,null
Metabolism,R-HSA-1606583,Preceding Event Relation,null
Metabolism,R-HSA-6785933,Preceding Event Relation,null
Metabolism,R-HSA-1638845,Preceding Event Relation,R-HSA-1606273
Metabolism,R-HSA-1605624,Preceding Event Relation,null
Metabolism,R-HSA-5339535,Preceding Event Relation,null
Metabolism,R-HSA-1606273,Preceding Event Relation,null
Metabolism,R-HSA-2248891,Preceding Event Relation,R-HSA-1614362
Metabolism,R-HSA-8856223,Preceding Event Relation,null
Metabolism,R-HSA-1614336,Preceding Event Relation,null
Metabolism,R-HSA-1605632,Preceding Event Relation,null
Metabolism,R-HSA-1606602,Preceding Event Relation,R-HSA-1605591
Metabolism,R-HSA-1606602,Preceding Event Relation,R-HSA-1605797
Metabolism,R-HSA-1606602,Preceding Event Relation,R-HSA-1606564
Metabolism,R-HSA-1605768,Preceding Event Relation,null
Metabolism,R-HSA-1605591,Preceding Event Relation,null
Metabolism,R-HSA-1606807,Preceding Event Relation,R-HSA-2248891
Metabolism,R-HSA-1605717,Preceding Event Relation,R-HSA-1605595
Metabolism,R-HSA-1605717,Preceding Event Relation,R-HSA-1605624
Metabolism,R-HSA-1606288,Preceding Event Relation,null
Metabolism,R-HSA-8878914,Preceding Event Relation,null
Metabolism,R-HSA-1605724,Preceding Event Relation,R-HSA-1605595
Metabolism,R-HSA-1605723,Preceding Event Relation,null
Metabolism,R-HSA-1605595,Preceding Event Relation,R-HSA-1605717
Metabolism,R-HSA-1614362,Preceding Event Relation,null
Metabolism,R-HSA-1861789,Preceding Event Relation,null
Metabolism,R-HSA-1638104,Preceding Event Relation,R-HSA-429683
Metabolism,R-HSA-1861788,Preceding Event Relation,null
Metabolism,R-HSA-75872,Preceding Event Relation,R-HSA-163756
Metabolism,R-HSA-75872,Preceding Event Relation,R-HSA-200555
Metabolism,R-HSA-5690517,Preceding Event Relation,null
