PathwayName,Event,RelationType,InputReaction
Immune System,R-HSA-389348,Shared entity relation,R-HSA-2029465
Immune System,R-HSA-389350,Shared entity relation,R-HSA-442586
Immune System,R-HSA-389788,Shared entity relation,R-HSA-430183
Immune System,R-HSA-389788,Shared entity relation,R-HSA-5624492
Immune System,R-HSA-389788,Shared entity relation,null
Immune System,R-HSA-388814,Shared entity relation,R-HSA-389352
Immune System,R-HSA-389352,Shared entity relation,R-HSA-389354
Immune System,R-HSA-389354,Shared entity relation,R-HSA-389348
Immune System,R-HSA-389354,Shared entity relation,R-HSA-389350
Immune System,R-HSA-388808,Shared entity relation,null
Immune System,R-HSA-388811,Shared entity relation,null
Immune System,R-HSA-389762,Shared entity relation,R-HSA-389759
Immune System,R-HSA-388828,Shared entity relation,R-HSA-389762
Immune System,R-HSA-389759,Shared entity relation,R-HSA-389758
Immune System,R-HSA-389758,Shared entity relation,null
Immune System,R-HSA-389919,Shared entity relation,null
Immune System,R-HSA-388830,Shared entity relation,null
Immune System,R-HSA-388833,Shared entity relation,R-HSA-388829
Immune System,R-HSA-388833,Shared entity relation,R-HSA-5672957
Immune System,R-HSA-388833,Shared entity relation,R-HSA-5675431
Immune System,R-HSA-388833,Shared entity relation,R-HSA-5672961
Immune System,R-HSA-388833,Shared entity relation,R-HSA-389532
Immune System,R-HSA-388833,Shared entity relation,R-HSA-390329
Immune System,R-HSA-388829,Shared entity relation,null
Immune System,R-HSA-389532,Shared entity relation,R-HSA-388809
Immune System,R-HSA-388809,Shared entity relation,R-HSA-388833
Immune System,R-HSA-390329,Shared entity relation,R-HSA-2317332
Immune System,R-HSA-983148,Shared entity relation,R-HSA-983146
Immune System,R-HSA-8951499,Shared entity relation,R-HSA-983161
Immune System,R-HSA-983146,Shared entity relation,R-HSA-983142
Immune System,R-HSA-983146,Shared entity relation,R-HSA-983145
Immune System,R-HSA-983145,Shared entity relation,R-HSA-983148
Immune System,R-HSA-203979,Shared entity relation,R-HSA-983426
Immune System,R-HSA-983142,Shared entity relation,R-HSA-8951499
Immune System,R-HSA-983427,Shared entity relation,R-HSA-198955
Immune System,R-HSA-983138,Shared entity relation,R-HSA-983426
Immune System,R-HSA-983138,Shared entity relation,R-HSA-983142
Immune System,R-HSA-983426,Shared entity relation,R-HSA-983425
Immune System,R-HSA-983425,Shared entity relation,R-HSA-983424
Immune System,R-HSA-983424,Shared entity relation,R-HSA-983422
Immune System,R-HSA-983422,Shared entity relation,R-HSA-983425
Immune System,R-HSA-983422,Shared entity relation,R-HSA-983421
Immune System,R-HSA-983422,Shared entity relation,null
Immune System,R-HSA-983421,Shared entity relation,R-HSA-983427
Immune System,R-HSA-983161,Shared entity relation,R-HSA-983148
Immune System,R-HSA-983161,Shared entity relation,R-HSA-8863914
Immune System,R-HSA-983161,Shared entity relation,R-HSA-983142
Immune System,R-HSA-983161,Shared entity relation,R-HSA-983144
Immune System,R-HSA-983161,Shared entity relation,R-HSA-983138
Immune System,R-HSA-1236939,Shared entity relation,R-HSA-1236941
Immune System,R-HSA-1236955,Shared entity relation,R-HSA-1236940
Immune System,R-HSA-1236940,Shared entity relation,null
Immune System,R-HSA-1236941,Shared entity relation,R-HSA-1236955
Immune System,R-HSA-1236964,Shared entity relation,R-HSA-198955
Immune System,R-HSA-1236943,Shared entity relation,R-HSA-1236964
Immune System,R-HSA-8863895,Shared entity relation,R-HSA-8863973
Immune System,R-HSA-1236947,Shared entity relation,null
Immune System,R-HSA-8863973,Shared entity relation,R-HSA-1236971
Immune System,R-HSA-8863973,Shared entity relation,null
Immune System,R-HSA-8951595,Shared entity relation,null
Immune System,R-HSA-8951595,Shared entity relation,R-HSA-1236949
Immune System,R-HSA-1236935,Shared entity relation,R-HSA-450259
Immune System,R-HSA-1236935,Shared entity relation,R-HSA-9628444
Immune System,R-HSA-1236935,Shared entity relation,R-HSA-936952
Immune System,R-HSA-1236935,Shared entity relation,R-HSA-936942
Immune System,R-HSA-1236935,Shared entity relation,R-HSA-936986
Immune System,R-HSA-1236935,Shared entity relation,R-HSA-9645414
Immune System,R-HSA-1236935,Shared entity relation,R-HSA-9645394
Immune System,R-HSA-1236935,Shared entity relation,R-HSA-5684250
Immune System,R-HSA-1236935,Shared entity relation,R-HSA-5674022
Immune System,R-HSA-1236935,Shared entity relation,R-HSA-5658424
Immune System,R-HSA-1236935,Shared entity relation,R-HSA-3134804
Immune System,R-HSA-1236935,Shared entity relation,R-HSA-3249386
Immune System,R-HSA-1236935,Shared entity relation,R-HSA-3134946
Immune System,R-HSA-1236935,Shared entity relation,R-HSA-8948709
Immune System,R-HSA-1236935,Shared entity relation,R-HSA-209063
Immune System,R-HSA-1236935,Shared entity relation,R-HSA-450358
Immune System,R-HSA-1236935,Shared entity relation,R-HSA-975147
Immune System,R-HSA-1236935,Shared entity relation,R-HSA-5362500
Immune System,R-HSA-1236935,Shared entity relation,R-HSA-2213017
Immune System,R-HSA-1236935,Shared entity relation,R-HSA-1168643
Immune System,R-HSA-1236935,Shared entity relation,R-HSA-9013990
Immune System,R-HSA-1236935,Shared entity relation,R-HSA-9013974
Immune System,R-HSA-1236935,Shared entity relation,R-HSA-983153
Immune System,R-HSA-1236935,Shared entity relation,R-HSA-1169307
Immune System,R-HSA-8863858,Shared entity relation,R-HSA-8951595
Immune System,R-HSA-1236949,Shared entity relation,R-HSA-1236971
Immune System,R-HSA-1236965,Shared entity relation,R-HSA-198955
Immune System,R-HSA-1236971,Shared entity relation,R-HSA-1236965
Immune System,R-HSA-8863914,Shared entity relation,R-HSA-8863858
Immune System,R-HSA-1236963,Shared entity relation,R-HSA-1236938
Immune System,R-HSA-1236938,Shared entity relation,R-HSA-1236972
Immune System,R-HSA-1236938,Shared entity relation,R-HSA-1236947
Immune System,R-HSA-1236958,Shared entity relation,R-HSA-1236956
Immune System,R-HSA-1236956,Shared entity relation,R-HSA-1236963
Immune System,R-HSA-1236956,Shared entity relation,null
Immune System,R-HSA-1236972,Shared entity relation,null
Immune System,R-HSA-983150,Shared entity relation,R-HSA-450259
Immune System,R-HSA-983150,Shared entity relation,R-HSA-9628444
Immune System,R-HSA-983150,Shared entity relation,R-HSA-936952
Immune System,R-HSA-983150,Shared entity relation,R-HSA-936942
Immune System,R-HSA-983150,Shared entity relation,R-HSA-936986
Immune System,R-HSA-983150,Shared entity relation,R-HSA-9645414
Immune System,R-HSA-983150,Shared entity relation,R-HSA-9645394
Immune System,R-HSA-983150,Shared entity relation,R-HSA-5684250
Immune System,R-HSA-983150,Shared entity relation,R-HSA-5674022
Immune System,R-HSA-983150,Shared entity relation,R-HSA-5658424
Immune System,R-HSA-983150,Shared entity relation,R-HSA-3134804
Immune System,R-HSA-983150,Shared entity relation,R-HSA-3249386
Immune System,R-HSA-983150,Shared entity relation,R-HSA-3134946
Immune System,R-HSA-983150,Shared entity relation,R-HSA-8948709
Immune System,R-HSA-983150,Shared entity relation,R-HSA-209063
Immune System,R-HSA-983150,Shared entity relation,R-HSA-450358
Immune System,R-HSA-983150,Shared entity relation,R-HSA-975147
Immune System,R-HSA-983150,Shared entity relation,R-HSA-5362500
Immune System,R-HSA-983150,Shared entity relation,R-HSA-2213017
Immune System,R-HSA-983150,Shared entity relation,R-HSA-1168643
Immune System,R-HSA-983150,Shared entity relation,R-HSA-9013990
Immune System,R-HSA-983150,Shared entity relation,R-HSA-9013974
Immune System,R-HSA-983150,Shared entity relation,R-HSA-983153
Immune System,R-HSA-983150,Shared entity relation,R-HSA-1169307
Immune System,R-HSA-983147,Shared entity relation,R-HSA-983150
Immune System,R-HSA-983147,Shared entity relation,R-HSA-983140
Immune System,R-HSA-983147,Shared entity relation,R-HSA-983157
Immune System,R-HSA-983157,Shared entity relation,R-HSA-983140
Immune System,R-HSA-983140,Shared entity relation,R-HSA-983156
Immune System,R-HSA-983140,Shared entity relation,R-HSA-983152
Immune System,R-HSA-983156,Shared entity relation,R-HSA-983152
Immune System,R-HSA-983156,Shared entity relation,R-HSA-983147
Immune System,R-HSA-983153,Shared entity relation,R-HSA-983152
Immune System,R-HSA-983152,Shared entity relation,R-HSA-983156
Immune System,R-HSA-983152,Shared entity relation,R-HSA-983157
Immune System,R-HSA-983152,Shared entity relation,R-HSA-983153
Immune System,R-HSA-1678921,Shared entity relation,R-HSA-1678998
Immune System,R-HSA-1678920,Shared entity relation,null
Immune System,R-HSA-1678923,Shared entity relation,R-HSA-1678944
Immune System,R-HSA-1678927,Shared entity relation,R-HSA-1678920
Immune System,R-HSA-1678927,Shared entity relation,R-HSA-1678981
Immune System,R-HSA-1678927,Shared entity relation,null
Immune System,R-HSA-1678944,Shared entity relation,R-HSA-1678923
Immune System,R-HSA-1678944,Shared entity relation,R-HSA-1678921
Immune System,R-HSA-1678981,Shared entity relation,null
Immune System,R-HSA-1678998,Shared entity relation,R-HSA-1678927
Immune System,R-HSA-937034,Shared entity relation,R-HSA-937050
Immune System,R-HSA-937050,Shared entity relation,R-HSA-937032
Immune System,R-HSA-937050,Shared entity relation,R-HSA-937050
Immune System,R-HSA-937050,Shared entity relation,R-HSA-202453
Immune System,R-HSA-937050,Shared entity relation,R-HSA-5607756
Immune System,R-HSA-937050,Shared entity relation,R-HSA-5607757
Immune System,R-HSA-937050,Shared entity relation,R-HSA-2730904
Immune System,R-HSA-937050,Shared entity relation,R-HSA-202534
Immune System,R-HSA-937050,Shared entity relation,R-HSA-975122
Immune System,R-HSA-937050,Shared entity relation,R-HSA-975118
Immune System,R-HSA-937050,Shared entity relation,R-HSA-937044
Immune System,R-HSA-937050,Shared entity relation,R-HSA-975142
Immune System,R-HSA-937032,Shared entity relation,null
Immune System,R-HSA-937044,Shared entity relation,R-HSA-937034
Immune System,R-HSA-975852,Shared entity relation,null
Immune System,R-HSA-975853,Shared entity relation,null
Immune System,R-HSA-975880,Shared entity relation,R-HSA-975873
Immune System,R-HSA-975878,Shared entity relation,R-HSA-975874
Immune System,R-HSA-975879,Shared entity relation,null
Immune System,R-HSA-975879,Shared entity relation,R-HSA-975852
Immune System,R-HSA-975874,Shared entity relation,R-HSA-975853
Immune System,R-HSA-975873,Shared entity relation,R-HSA-975865
Immune System,R-HSA-975866,Shared entity relation,R-HSA-975880
Immune System,R-HSA-975865,Shared entity relation,R-HSA-975852
Immune System,R-HSA-166869,Shared entity relation,null
Immune System,R-HSA-975861,Shared entity relation,null
Immune System,R-HSA-936942,Shared entity relation,R-HSA-936960
Immune System,R-HSA-936942,Shared entity relation,R-HSA-936986
Immune System,R-HSA-936991,Shared entity relation,null
Immune System,R-HSA-936986,Shared entity relation,R-HSA-9645406
Immune System,R-HSA-936986,Shared entity relation,R-HSA-936960
Immune System,R-HSA-936986,Shared entity relation,R-HSA-688137
Immune System,R-HSA-936986,Shared entity relation,R-HSA-936947
Immune System,R-HSA-936986,Shared entity relation,R-HSA-177690
Immune System,R-HSA-936986,Shared entity relation,R-HSA-202534
Immune System,R-HSA-936986,Shared entity relation,R-HSA-2730904
Immune System,R-HSA-936986,Shared entity relation,R-HSA-5607757
Immune System,R-HSA-936986,Shared entity relation,R-HSA-5607756
Immune System,R-HSA-936986,Shared entity relation,R-HSA-202453
Immune System,R-HSA-936986,Shared entity relation,R-HSA-918224
Immune System,R-HSA-936986,Shared entity relation,R-HSA-168915
Immune System,R-HSA-936986,Shared entity relation,R-HSA-5668414
Immune System,R-HSA-936986,Shared entity relation,R-HSA-741386
Immune System,R-HSA-936986,Shared entity relation,R-HSA-9014342
Immune System,R-HSA-936986,Shared entity relation,R-HSA-937050
Immune System,R-HSA-936986,Shared entity relation,R-HSA-975097
Immune System,R-HSA-936986,Shared entity relation,R-HSA-975122
Immune System,R-HSA-936986,Shared entity relation,R-HSA-975118
Immune System,R-HSA-936963,Shared entity relation,R-HSA-936942
Immune System,R-HSA-936960,Shared entity relation,R-HSA-936991
Immune System,R-HSA-975857,Shared entity relation,R-HSA-975879
Immune System,R-HSA-188025,Shared entity relation,null
Immune System,R-HSA-2559568,Shared entity relation,R-HSA-936985
Immune System,R-HSA-2559568,Shared entity relation,R-HSA-168921
Immune System,R-HSA-2559568,Shared entity relation,R-HSA-2201338
Immune System,R-HSA-2562564,Shared entity relation,null
Immune System,R-HSA-2569057,Shared entity relation,null
Immune System,R-HSA-2562541,Shared entity relation,R-HSA-2562564
Immune System,R-HSA-936941,Shared entity relation,R-HSA-166271
Immune System,R-HSA-5362500,Shared entity relation,R-HSA-936941
Immune System,R-HSA-177671,Shared entity relation,null
Immune System,R-HSA-5362486,Shared entity relation,R-HSA-5362500
Immune System,R-HSA-166245,Shared entity relation,R-HSA-1028821
Immune System,R-HSA-166245,Shared entity relation,R-HSA-168933
Immune System,R-HSA-166245,Shared entity relation,R-HSA-166271
Immune System,R-HSA-168933,Shared entity relation,R-HSA-177671
Immune System,R-HSA-2213017,Shared entity relation,R-HSA-5362486
Immune System,R-HSA-2201338,Shared entity relation,R-HSA-2213017
Immune System,R-HSA-166271,Shared entity relation,R-HSA-166245
Immune System,R-HSA-450358,Shared entity relation,R-HSA-9645406
Immune System,R-HSA-450358,Shared entity relation,R-HSA-936960
Immune System,R-HSA-450358,Shared entity relation,R-HSA-688137
Immune System,R-HSA-450358,Shared entity relation,R-HSA-936947
Immune System,R-HSA-450358,Shared entity relation,R-HSA-177690
Immune System,R-HSA-450358,Shared entity relation,R-HSA-202534
Immune System,R-HSA-450358,Shared entity relation,R-HSA-2730904
Immune System,R-HSA-450358,Shared entity relation,R-HSA-5607757
Immune System,R-HSA-450358,Shared entity relation,R-HSA-5607756
Immune System,R-HSA-450358,Shared entity relation,R-HSA-202453
Immune System,R-HSA-450358,Shared entity relation,R-HSA-918224
Immune System,R-HSA-450358,Shared entity relation,R-HSA-168915
Immune System,R-HSA-450358,Shared entity relation,R-HSA-5668414
Immune System,R-HSA-450358,Shared entity relation,R-HSA-741386
Immune System,R-HSA-450358,Shared entity relation,R-HSA-9014342
Immune System,R-HSA-450358,Shared entity relation,R-HSA-937050
Immune System,R-HSA-450358,Shared entity relation,R-HSA-975097
Immune System,R-HSA-450358,Shared entity relation,R-HSA-975122
Immune System,R-HSA-450358,Shared entity relation,R-HSA-975118
Immune System,R-HSA-936952,Shared entity relation,R-HSA-936947
Immune System,R-HSA-936985,Shared entity relation,R-HSA-936952
Immune System,R-HSA-936951,Shared entity relation,R-HSA-937075
Immune System,R-HSA-936947,Shared entity relation,R-HSA-936951
Immune System,R-HSA-937075,Shared entity relation,R-HSA-936985
Immune System,R-HSA-937075,Shared entity relation,R-HSA-168921
Immune System,R-HSA-937075,Shared entity relation,R-HSA-2559568
Immune System,R-HSA-937075,Shared entity relation,R-HSA-2201338
Immune System,R-HSA-937075,Shared entity relation,null
Immune System,R-HSA-168915,Shared entity relation,R-HSA-2562541
Immune System,R-HSA-168915,Shared entity relation,R-HSA-937029
Immune System,R-HSA-168921,Shared entity relation,R-HSA-2562541
Immune System,R-HSA-168921,Shared entity relation,R-HSA-168915
Immune System,R-HSA-937029,Shared entity relation,null
Immune System,R-HSA-166175,Shared entity relation,R-HSA-936985
Immune System,R-HSA-166175,Shared entity relation,R-HSA-168921
Immune System,R-HSA-166175,Shared entity relation,R-HSA-2559568
Immune System,R-HSA-166175,Shared entity relation,R-HSA-2201338
Immune System,R-HSA-166038,Shared entity relation,R-HSA-166015
Immune System,R-HSA-166038,Shared entity relation,R-HSA-8869683
Immune System,R-HSA-166038,Shared entity relation,null
Immune System,R-HSA-169719,Shared entity relation,null
Immune System,R-HSA-169719,Shared entity relation,R-HSA-166015
Immune System,R-HSA-169719,Shared entity relation,R-HSA-8869683
Immune System,R-HSA-2559439,Shared entity relation,null
Immune System,R-HSA-2262777,Shared entity relation,R-HSA-2262775
Immune System,R-HSA-166072,Shared entity relation,R-HSA-937079
Immune System,R-HSA-166363,Shared entity relation,R-HSA-166362
Immune System,R-HSA-937079,Shared entity relation,R-HSA-166082
Immune System,R-HSA-937079,Shared entity relation,R-HSA-8863895
