First_Reaction,Second_Reaction,Shared_Entity,Shared_Entity_Type,Logic,Value
R-HSA-157926,R-HSA-9667657,R-HSA-157939,Input,OR,0
R-HSA-157926,R-HSA-1912388,R-HSA-157939,Input,OR,0
R-HSA-157926,R-HSA-1912396,R-HSA-157939,Input,OR,0
R-HSA-157933,R-HSA-2197588,R-HSA-157942,Input,AND,1
R-HSA-157937,R-HSA-9013631,R-HSA-157928,Input,AND,1
R-HSA-1606561,R-HSA-1912412,R-HSA-1606562,Negative Regulator,AND,-1
R-HSA-1606682,R-HSA-1912412,R-HSA-1606698,Negative Regulator,AND,-1
R-HSA-162363,R-HSA-162425,R-HSA-162419,Catalyst,AND,1
R-HSA-163617,R-HSA-392129,R-HSA-163622,Catalyst,AND,1
R-HSA-164381,R-HSA-751013,R-HSA-164333,Input,AND,1
R-HSA-165195,R-HSA-165680,R-HSA-165189,Input,AND,1
R-HSA-165680,R-HSA-165718,R-HSA-165678,Input,OR,0
R-HSA-165680,R-HSA-165692,R-HSA-165678,Input,OR,0
R-HSA-165680,R-HSA-447074,R-HSA-165678,Input,OR,0
R-HSA-165680,R-HSA-380979,R-HSA-165678,Input,OR,0
R-HSA-165680,R-HSA-5672843,R-HSA-165678,Input,OR,0
R-HSA-165692,R-HSA-165708,R-HSA-165697,Input,OR,0
R-HSA-165718,R-HSA-165777,R-HSA-165714,Catalyst,AND,1
R-HSA-165718,R-HSA-165766,R-HSA-165714,Catalyst,AND,1
R-HSA-165718,R-HSA-165726,R-HSA-165714,Catalyst,AND,1
R-HSA-165718,R-HSA-165758,R-HSA-165714,Catalyst,AND,1
R-HSA-166538,R-HSA-166544,R-HSA-166543,Input,OR,0
R-HSA-166542,R-HSA-166538,R-HSA-166537,Input,AND,1
R-HSA-166544,R-HSA-177491,R-HSA-166540,Input,OR,0
R-HSA-166544,R-HSA-190065,R-HSA-166540,Input,OR,0
R-HSA-166544,R-HSA-167056,R-HSA-166540,Input,OR,0
R-HSA-166544,R-HSA-169891,R-HSA-166540,Input,OR,0
R-HSA-166544,R-HSA-187697,R-HSA-166540,Input,OR,0
R-HSA-166544,R-HSA-198211,R-HSA-166540,Input,OR,0
R-HSA-166544,R-HSA-198732,R-HSA-166540,Input,OR,0
R-HSA-166544,R-HSA-167674,R-HSA-166540,Input,OR,0
R-HSA-167014,R-HSA-187035,R-HSA-187028,Input,OR,0
R-HSA-167014,R-HSA-187020,R-HSA-187028,Input,OR,0
R-HSA-167019,R-HSA-167217,R-HSA-167015,Input,OR,0
R-HSA-167047,R-HSA-167014,R-HSA-166554,Input,AND,1
R-HSA-167056,R-HSA-167019,R-HSA-167020,Input,OR,0
R-HSA-167217,R-HSA-177491,R-HSA-166540,Input,OR,0
R-HSA-167217,R-HSA-190065,R-HSA-166540,Input,OR,0
R-HSA-167217,R-HSA-167056,R-HSA-166540,Input,OR,0
R-HSA-167217,R-HSA-169891,R-HSA-166540,Input,OR,0
R-HSA-167217,R-HSA-187697,R-HSA-166540,Input,OR,0
R-HSA-167217,R-HSA-198211,R-HSA-166540,Input,OR,0
R-HSA-167217,R-HSA-198732,R-HSA-166540,Input,OR,0
R-HSA-167217,R-HSA-167674,R-HSA-166540,Input,OR,0
R-HSA-167408,R-HSA-167419,R-HSA-167403,Input,OR,0
R-HSA-167415,R-HSA-167433,R-HSA-111864,Input,AND,1
R-HSA-167419,R-HSA-167429,R-HSA-167436,Input,OR,0
R-HSA-167427,R-HSA-112042,R-HSA-60951,Input,OR,0
R-HSA-167429,R-HSA-112271,R-HSA-167426,Input,OR,0
R-HSA-167433,R-HSA-167408,R-HSA-167418,Input,AND,1
R-HSA-167674,R-HSA-167683,R-HSA-167687,Input,OR,0
R-HSA-167683,R-HSA-167684,R-HSA-167681,Input,OR,0
R-HSA-167684,R-HSA-177491,R-HSA-166540,Input,OR,0
R-HSA-167684,R-HSA-190065,R-HSA-166540,Input,OR,0
R-HSA-167684,R-HSA-167056,R-HSA-166540,Input,OR,0
R-HSA-167684,R-HSA-169891,R-HSA-166540,Input,OR,0
R-HSA-167684,R-HSA-187697,R-HSA-166540,Input,OR,0
R-HSA-167684,R-HSA-198211,R-HSA-166540,Input,OR,0
R-HSA-167684,R-HSA-198732,R-HSA-166540,Input,OR,0
R-HSA-167684,R-HSA-167674,R-HSA-166540,Input,OR,0
R-HSA-167684,R-HSA-167686,R-HSA-167679,Catalyst,AND,1
R-HSA-169680,R-HSA-169683,R-HSA-169696,Catalyst,AND,1
R-HSA-169680,R-HSA-4420052,R-HSA-169696,Catalyst,AND,1
R-HSA-169891,R-HSA-169905,R-HSA-169871,Input,OR,0
R-HSA-169895,R-HSA-169904,R-HSA-169857,Catalyst,AND,1
